Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Cincinnati/Dayton,Weekly,"2020-04-05 00:00:00",Organic,1.390000000,18515.51,122.25,2631.98,0.00,15761.28,3525.54,12235.74,0.00
Cincinnati/Dayton,Weekly,"2020-03-29 00:00:00",Organic,1.420000000,16736.01,88.85,2510.70,0.00,14136.46,3167.25,10969.21,0.00
Columbus,Weekly,"2020-04-19 00:00:00",Organic,1.300000000,14748.97,949.67,1159.69,0.00,12639.61,5155.93,7483.68,0.00
Columbus,Weekly,"2020-04-12 00:00:00",Organic,1.320000000,16742.32,1201.76,1390.49,0.00,14150.07,5870.51,8279.56,0.00
Columbus,Weekly,"2020-04-05 00:00:00",Organic,1.230000000,18004.19,1414.37,1332.51,0.00,15257.31,8001.01,7256.30,0.00
Columbus,Weekly,"2020-03-29 00:00:00",Organic,1.250000000,15283.04,1136.95,1796.39,0.00,12349.70,6963.07,5386.63,0.00
"Dallas/Ft. Worth",Weekly,"2020-04-19 00:00:00",Organic,1.180000000,60307.60,8903.22,179.32,455.93,50769.13,31524.07,19245.06,0.00
"Dallas/Ft. Worth",Weekly,"2020-04-12 00:00:00",Organic,1.270000000,60828.32,7169.35,204.32,371.14,53083.51,35595.32,17488.19,0.00
"Dallas/Ft. Worth",Weekly,"2020-04-05 00:00:00",Organic,1.260000000,56163.64,5666.43,177.94,567.14,49752.13,32259.39,17492.74,0.00
"Dallas/Ft. Worth",Weekly,"2020-03-29 00:00:00",Organic,1.220000000,53023.92,5496.11,100.34,410.13,47017.34,25999.28,21018.06,0.00
Denver,Weekly,"2020-04-19 00:00:00",Organic,1.380000000,51132.77,17911.44,1491.91,2.32,31727.10,10387.53,21339.57,0.00
Denver,Weekly,"2020-04-12 00:00:00",Organic,1.340000000,49055.88,17242.53,2014.76,6.95,29791.64,5912.56,23879.08,0.00
Denver,Weekly,"2020-04-05 00:00:00",Organic,1.340000000,44795.69,13546.59,2099.43,33.59,29116.08,7504.47,21611.61,0.00
Denver,Weekly,"2020-03-29 00:00:00",Organic,1.220000000,30958.07,1564.04,1107.26,94.99,28191.78,8801.69,19390.09,0.00
Detroit,Weekly,"2020-04-19 00:00:00",Organic,1.500000000,23779.72,443.32,2206.05,0.00,21130.35,6546.98,14583.37,0.00
Detroit,Weekly,"2020-04-12 00:00:00",Organic,1.460000000,25863.76,521.65,2429.99,0.00,22912.12,7716.75,15195.37,0.00
Detroit,Weekly,"2020-04-05 00:00:00",Organic,1.450000000,27359.47,573.12,2484.24,0.00,24286.35,7443.48,16842.87,0.00
Detroit,Weekly,"2020-03-29 00:00:00",Organic,1.430000000,18782.29,473.75,2054.44,0.00,16244.27,2429.03,13815.24,0.00
"Grand Rapids",Weekly,"2020-04-19 00:00:00",Organic,1.620000000,8398.04,28.82,1398.57,0.00,6970.65,6842.51,128.14,0.00
"Grand Rapids",Weekly,"2020-04-12 00:00:00",Organic,1.580000000,11256.57,26.28,1957.71,0.00,9272.58,8442.06,830.52,0.00
"Grand Rapids",Weekly,"2020-04-05 00:00:00",Organic,1.490000000,13714.97,98.06,1427.04,0.00,12189.87,11856.49,333.38,0.00
"Grand Rapids",Weekly,"2020-03-29 00:00:00",Organic,1.240000000,12165.86,74.64,1334.83,0.00,10756.39,7879.55,2876.84,0.00
"Great Lakes",Weekly,"2020-04-19 00:00:00",Organic,1.580000000,302078.51,8000.31,27466.93,0.00,266611.27,100005.03,166606.24,0.00
"Great Lakes",Weekly,"2020-04-12 00:00:00",Organic,1.550000000,278972.50,8222.64,25120.43,6.20,245623.23,99700.51,145922.72,0.00
"Great Lakes",Weekly,"2020-04-05 00:00:00",Organic,1.510000000,270875.60,9197.44,24254.02,0.00,237406.56,123966.40,113440.16,0.00
"Great Lakes",Weekly,"2020-03-29 00:00:00",Organic,1.500000000,216866.82,7289.75,21342.46,4.65,188219.00,102850.55,85368.45,0.00
Harrisburg/Scranton,Weekly,"2020-04-19 00:00:00",Organic,1.380000000,24095.36,605.04,661.72,0.00,22828.60,21742.97,1085.63,0.00
Harrisburg/Scranton,Weekly,"2020-04-12 00:00:00",Organic,1.420000000,22284.91,120.61,549.78,0.00,21614.52,18751.38,2863.14,0.00
Harrisburg/Scranton,Weekly,"2020-04-05 00:00:00",Organic,1.430000000,22634.25,467.60,520.02,0.00,21646.63,20115.06,1531.57,0.00
Harrisburg/Scranton,Weekly,"2020-03-29 00:00:00",Organic,1.150000000,24439.85,390.66,486.02,0.00,23563.17,23171.77,391.40,0.00
Hartford/Springfield,Weekly,"2020-04-19 00:00:00",Organic,2.050000000,17625.68,870.18,7053.90,0.00,9701.60,9681.89,19.71,0.00
Hartford/Springfield,Weekly,"2020-04-12 00:00:00",Organic,1.980000000,18000.50,606.58,5570.33,2.73,11820.86,11820.86,0.00,0.00
Hartford/Springfield,Weekly,"2020-04-05 00:00:00",Organic,2.050000000,20633.10,884.94,8264.82,2.73,11480.61,11480.61,0.00,0.00
Hartford/Springfield,Weekly,"2020-03-29 00:00:00",Organic,1.980000000,18285.10,554.80,6043.13,0.00,11687.17,11687.17,0.00,0.00
Houston,Weekly,"2020-04-19 00:00:00",Organic,1.230000000,43463.31,11221.41,31.65,0.00,32210.25,12167.81,20042.44,0.00
Houston,Weekly,"2020-04-12 00:00:00",Organic,1.310000000,47718.57,9319.01,36.34,0.00,38363.22,17507.02,20856.20,0.00
Houston,Weekly,"2020-04-05 00:00:00",Organic,1.230000000,46923.38,7843.70,45.53,0.00,39034.15,15776.88,23257.27,0.00
Houston,Weekly,"2020-03-29 00:00:00",Organic,1.410000000,32872.50,7864.45,22.60,2.26,24983.19,18784.60,6198.59,0.00
Indianapolis,Weekly,"2020-04-19 00:00:00",Organic,1.510000000,11337.82,328.07,1014.64,0.00,9995.11,3029.06,6966.05,0.00
Indianapolis,Weekly,"2020-04-12 00:00:00",Organic,1.470000000,11799.86,457.58,1083.47,0.00,10258.81,3680.42,6578.39,0.00
Indianapolis,Weekly,"2020-04-05 00:00:00",Organic,1.470000000,10759.31,549.98,1555.79,0.00,8653.54,3230.23,5423.31,0.00
Indianapolis,Weekly,"2020-03-29 00:00:00",Organic,1.470000000,8535.84,300.39,740.51,0.00,7494.94,1596.95,5897.99,0.00
Jacksonville,Weekly,"2020-04-19 00:00:00",Organic,1.530000000,5349.63,152.40,422.90,0.00,4774.33,4668.64,105.69,0.00
Jacksonville,Weekly,"2020-04-12 00:00:00",Organic,1.410000000,2725.02,89.98,430.61,0.00,2204.43,2188.72,15.71,0.00
Jacksonville,Weekly,"2020-04-05 00:00:00",Organic,1.340000000,4030.89,141.83,375.34,0.00,3513.72,3376.61,137.11,0.00
Jacksonville,Weekly,"2020-03-29 00:00:00",Organic,1.220000000,5760.60,100.13,376.79,0.00,5283.68,5242.70,40.98,0.00
"Las Vegas",Weekly,"2020-04-19 00:00:00",Organic,1.420000000,17154.05,932.09,899.27,0.00,15322.69,7698.20,7624.49,0.00
"Las Vegas",Weekly,"2020-04-12 00:00:00",Organic,1.490000000,16511.14,1226.16,924.22,0.00,14360.76,5801.26,8559.50,0.00
"Las Vegas",Weekly,"2020-04-05 00:00:00",Organic,1.490000000,16390.59,615.71,807.38,0.00,14967.50,7315.29,7652.21,0.00
"Las Vegas",Weekly,"2020-03-29 00:00:00",Organic,1.400000000,11348.50,624.90,1013.49,0.00,9710.11,5719.18,3990.93,0.00
"Los Angeles",Weekly,"2020-04-19 00:00:00",Organic,1.590000000,189722.88,14802.54,7181.34,15.92,167723.08,66092.71,101630.37,0.00
"Los Angeles",Weekly,"2020-04-12 00:00:00",Organic,1.580000000,195864.44,17769.35,3963.35,44.58,174087.16,69026.71,105060.45,0.00
"Los Angeles",Weekly,"2020-04-05 00:00:00",Organic,1.630000000,199221.00,15713.81,5445.59,31.84,178029.76,79515.00,98514.76,0.00
"Los Angeles",Weekly,"2020-03-29 00:00:00",Organic,1.700000000,151064.25,6239.64,5730.17,31.84,139062.60,48523.81,90538.79,0.00
Louisville,Weekly,"2020-04-19 00:00:00",Organic,1.220000000,11805.57,0.00,975.01,0.00,10830.56,4006.27,6824.29,0.00
Louisville,Weekly,"2020-04-12 00:00:00",Organic,1.210000000,10324.28,1.20,930.59,0.00,9392.49,3400.71,5991.78,0.00
Louisville,Weekly,"2020-04-05 00:00:00",Organic,1.190000000,10774.03,0.00,676.03,0.00,10098.00,3816.71,6281.29,0.00
Louisville,Weekly,"2020-03-29 00:00:00",Organic,1.180000000,8440.71,0.00,487.51,0.00,7953.20,3331.62,4621.58,0.00
"Miami/Ft. Lauderdale",Weekly,"2020-04-19 00:00:00",Organic,1.280000000,15483.04,714.47,1.41,0.00,14767.16,14767.16,0.00,0.00
"Miami/Ft. Lauderdale",Weekly,"2020-04-12 00:00:00",Organic,1.380000000,7688.09,714.71,14.05,0.00,6959.33,6959.33,0.00,0.00
"Miami/Ft. Lauderdale",Weekly,"2020-04-05 00:00:00",Organic,1.260000000,13942.59,659.89,0.00,0.00,13282.70,13276.46,6.24,0.00
"Miami/Ft. Lauderdale",Weekly,"2020-03-29 00:00:00",Organic,1.210000000,14997.87,612.59,4.79,0.00,14380.49,14380.49,0.00,0.00
Midsouth,Weekly,"2020-04-19 00:00:00",Organic,1.440000000,324406.66,2596.47,32817.55,290.08,288702.56,195214.11,93488.45,0.00
Midsouth,Weekly,"2020-04-12 00:00:00",Organic,1.450000000,305812.22,2899.70,33654.37,223.63,269026.61,167825.36,101201.25,0.00
Midsouth,Weekly,"2020-04-05 00:00:00",Organic,1.490000000,316908.63,3388.90,32592.39,238.91,280682.66,172599.90,108072.02,10.74
Midsouth,Weekly,"2020-03-29 00:00:00",Organic,1.430000000,255834.33,2991.23,30057.30,313.18,222472.62,139771.08,82692.62,8.92
Nashville,Weekly,"2020-04-19 00:00:00",Organic,1.470000000,16775.02,68.08,1400.58,0.00,15306.36,4010.16,11296.20,0.00
Nashville,Weekly,"2020-04-12 00:00:00",Organic,1.340000000,16290.64,45.16,877.48,0.00,15368.00,3151.83,12216.17,0.00
Nashville,Weekly,"2020-04-05 00:00:00",Organic,1.570000000,20415.17,41.89,1507.01,0.00,18866.27,2682.83,16183.44,0.00
Nashville,Weekly,"2020-03-29 00:00:00",Organic,1.610000000,13090.43,84.67,1008.82,0.00,11996.94,2822.24,9174.70,0.00
"New Orleans/Mobile",Weekly,"2020-04-19 00:00:00",Organic,1.400000000,5331.12,1003.40,0.00,0.00,4327.72,4221.69,106.03,0.00
"New Orleans/Mobile",Weekly,"2020-04-12 00:00:00",Organic,1.310000000,4805.32,196.18,0.00,0.00,4609.14,4341.79,267.35,0.00
"New Orleans/Mobile",Weekly,"2020-04-05 00:00:00",Organic,1.290000000,5688.46,302.54,8.89,0.00,5377.03,4202.38,1174.65,0.00
"New Orleans/Mobile",Weekly,"2020-03-29 00:00:00",Organic,1.330000000,7251.32,462.53,0.00,0.00,6788.79,4171.17,2617.62,0.00
"New York",Weekly,"2020-04-19 00:00:00",Organic,1.840000000,121338.29,12272.54,14829.09,933.66,93303.00,87616.08,5684.99,1.93
"New York",Weekly,"2020-04-12 00:00:00",Organic,1.850000000,128514.35,9438.30,12608.86,135.60,106331.59,98010.38,8313.48,7.73
"New York",Weekly,"2020-04-05 00:00:00",Organic,1.880000000,134647.34,16876.46,20093.93,5.21,97671.74,92907.38,4725.73,38.63
"New York",Weekly,"2020-03-29 00:00:00",Organic,1.780000000,127936.22,15404.62,18200.93,0.00,94330.67,90342.37,3951.60,36.70
Northeast,Weekly,"2020-04-19 00:00:00",Organic,1.720000000,365685.71,26018.75,36969.93,843.38,301853.65,257555.49,44296.45,1.71
Northeast,Weekly,"2020-04-12 00:00:00",Organic,1.730000000,391206.16,20021.93,29408.11,123.33,341652.79,284484.06,57153.32,15.41
Northeast,Weekly,"2020-04-05 00:00:00",Organic,1.750000000,391537.74,29227.36,42228.54,10.79,320071.05,270563.68,49445.73,61.64
Northeast,Weekly,"2020-03-29 00:00:00",Organic,1.650000000,348583.02,26666.24,34377.14,1.54,287538.10,243296.26,44077.45,164.39
"Northern New England",Weekly,"2020-04-19 00:00:00",Organic,1.740000000,31365.21,326.17,1375.58,0.00,29663.46,16124.79,13538.67,0.00
"Northern New England",Weekly,"2020-04-12 00:00:00",Organic,1.740000000,36171.61,327.36,1108.20,0.00,34736.05,18794.49,15941.56,0.00
"Northern New England",Weekly,"2020-04-05 00:00:00",Organic,1.750000000,33823.35,128.89,949.19,0.00,32745.27,18685.80,14059.47,0.00
"Northern New England",Weekly,"2020-03-29 00:00:00",Organic,1.690000000,22598.48,50.23,358.76,0.00,22189.49,12748.20,9441.29,0.00
Orlando,Weekly,"2020-04-19 00:00:00",Organic,1.200000000,9273.63,296.80,0.00,0.00,8976.83,8976.83,0.00,0.00
Orlando,Weekly,"2020-04-12 00:00:00",Organic,1.180000000,7942.62,96.58,0.00,0.00,7846.04,7846.04,0.00,0.00
Orlando,Weekly,"2020-04-05 00:00:00",Organic,1.170000000,11028.12,158.31,0.00,0.00,10869.81,10869.81,0.00,0.00
Orlando,Weekly,"2020-03-29 00:00:00",Organic,1.160000000,11418.24,230.38,0.00,0.00,11187.86,11187.86,0.00,0.00
Philadelphia,Weekly,"2020-04-19 00:00:00",Organic,1.730000000,40703.39,2792.68,5379.97,0.00,32530.74,27499.62,5031.12,0.00
Philadelphia,Weekly,"2020-04-12 00:00:00",Organic,1.770000000,38370.28,1438.51,3976.09,0.00,32955.68,25258.24,7690.51,6.93
Philadelphia,Weekly,"2020-04-05 00:00:00",Organic,1.760000000,37975.00,2789.13,5722.37,0.00,29463.50,25088.34,4343.30,31.86
Philadelphia,Weekly,"2020-03-29 00:00:00",Organic,1.620000000,40369.61,2756.02,4058.91,0.00,33554.68,29318.37,4121.59,114.72
Phoenix/Tucson,Weekly,"2020-04-19 00:00:00",Organic,1.490000000,26704.27,2794.47,1969.99,1.16,21938.65,9963.47,11975.18,0.00
Phoenix/Tucson,Weekly,"2020-04-12 00:00:00",Organic,1.470000000,25342.38,4250.42,1835.80,2.31,19253.85,6214.44,13039.41,0.00
Phoenix/Tucson,Weekly,"2020-04-05 00:00:00",Organic,1.510000000,28242.64,2102.29,1513.06,0.00,24627.29,12855.18,11772.11,0.00
Phoenix/Tucson,Weekly,"2020-03-29 00:00:00",Organic,1.480000000,21361.32,1769.97,2537.96,0.00,17053.39,12095.98,4957.41,0.00
Pittsburgh,Weekly,"2020-04-19 00:00:00",Organic,1.130000000,17135.18,2926.49,0.00,0.00,14208.69,14180.74,27.95,0.00
Pittsburgh,Weekly,"2020-04-12 00:00:00",Organic,1.220000000,23755.78,3434.85,0.00,0.00,20320.93,20158.85,162.08,0.00
Pittsburgh,Weekly,"2020-04-05 00:00:00",Organic,1.210000000,23924.44,4085.76,18.44,0.00,19820.24,19276.24,544.00,0.00
Pittsburgh,Weekly,"2020-03-29 00:00:00",Organic,1.250000000,20105.07,3825.20,10.06,0.00,16269.81,16258.63,11.18,0.00
Plains,Weekly,"2020-04-19 00:00:00",Organic,1.650000000,70187.66,18065.65,4443.67,10.49,47667.85,35077.71,12590.14,0.00
Plains,Weekly,"2020-04-12 00:00:00",Organic,1.510000000,87536.49,26049.32,5117.68,25.18,56344.31,43079.06,13265.25,0.00
Plains,Weekly,"2020-04-05 00:00:00",Organic,1.460000000,78518.43,6562.29,4786.26,35.60,67134.28,48288.33,18845.95,0.00
Plains,Weekly,"2020-03-29 00:00:00",Organic,1.500000000,60864.43,6074.78,4253.73,20.94,50514.98,34643.41,15871.57,0.00
Portland,Weekly,"2020-04-19 00:00:00",Organic,1.840000000,57327.28,360.95,6603.34,1.71,50361.28,11823.71,38537.57,0.00
Portland,Weekly,"2020-04-12 00:00:00",Organic,1.840000000,60172.48,157.20,6922.03,0.00,53093.25,19238.90,33395.55,458.80
Portland,Weekly,"2020-04-05 00:00:00",Organic,1.830000000,51356.32,215.89,5787.78,0.00,45352.65,23735.59,21617.06,0.00
Portland,Weekly,"2020-03-29 00:00:00",Organic,1.850000000,48275.79,308.41,5194.95,0.00,42772.43,25535.89,17236.54,0.00
Raleigh/Greensboro,Weekly,"2020-04-19 00:00:00",Organic,1.530000000,27463.28,864.41,3943.85,93.20,22561.82,17568.92,4992.90,0.00
Raleigh/Greensboro,Weekly,"2020-04-12 00:00:00",Organic,1.510000000,26600.41,727.74,4405.13,47.19,21420.35,16918.91,4501.44,0.00
Raleigh/Greensboro,Weekly,"2020-04-05 00:00:00",Organic,1.570000000,25669.76,1020.31,3855.37,68.42,20725.66,15376.60,5349.06,0.00
Raleigh/Greensboro,Weekly,"2020-03-29 00:00:00",Organic,1.570000000,25448.14,978.09,4088.08,104.74,20277.23,14887.80,5389.43,0.00
Richmond/Norfolk,Weekly,"2020-04-19 00:00:00",Organic,1.330000000,26084.96,25.13,2203.92,16.83,23839.08,15463.18,8375.90,0.00
Richmond/Norfolk,Weekly,"2020-04-12 00:00:00",Organic,1.440000000,23039.89,57.62,2336.00,9.06,20637.21,11359.16,9278.05,0.00
Richmond/Norfolk,Weekly,"2020-04-05 00:00:00",Organic,1.540000000,24805.69,92.28,2900.58,9.06,21803.77,11757.80,10045.97,0.00
Richmond/Norfolk,Weekly,"2020-03-29 00:00:00",Organic,1.380000000,18989.42,46.55,1768.84,7.77,17166.26,7278.97,9887.29,0.00
Roanoke,Weekly,"2020-04-19 00:00:00",Organic,1.280000000,16563.61,7.11,2045.20,0.00,14511.30,7326.00,7185.30,0.00
Roanoke,Weekly,"2020-04-12 00:00:00",Organic,1.360000000,17394.46,22.74,1688.47,0.00,15683.25,6318.67,9364.58,0.00
Roanoke,Weekly,"2020-04-05 00:00:00",Organic,1.320000000,18004.71,33.58,1590.40,0.00,16380.73,7448.85,8931.88,0.00
Roanoke,Weekly,"2020-03-29 00:00:00",Organic,1.350000000,13817.67,41.31,1398.42,0.00,12377.94,5867.23,6510.71,0.00
Sacramento,Weekly,"2020-04-19 00:00:00",Organic,1.890000000,18296.86,6012.58,4098.36,11.01,8174.91,7893.42,281.49,0.00
Sacramento,Weekly,"2020-04-12 00:00:00",Organic,1.990000000,18560.26,7050.86,4145.70,2.75,7360.95,7357.89,3.06,0.00
Sacramento,Weekly,"2020-04-05 00:00:00",Organic,1.850000000,21003.42,6479.20,3325.10,6.88,11192.24,11189.18,3.06,0.00
Sacramento,Weekly,"2020-03-29 00:00:00",Organic,1.820000000,19837.17,5095.34,3060.74,2.75,11678.34,11675.28,3.06,0.00
"San Diego",Weekly,"2020-04-19 00:00:00",Organic,1.750000000,35295.72,2168.71,1880.54,5.04,31241.43,9979.53,21261.90,0.00
"San Diego",Weekly,"2020-04-12 00:00:00",Organic,1.950000000,38357.66,2045.46,1510.71,6.71,34794.78,11455.19,23339.59,0.00
"San Diego",Weekly,"2020-04-05 00:00:00",Organic,1.920000000,39301.55,1952.18,2229.14,43.64,35076.59,14335.04,20741.55,0.00
"San Diego",Weekly,"2020-03-29 00:00:00",Organic,2.100000000,22658.52,521.36,1963.93,6.71,20166.52,3834.03,16332.49,0.00
"San Francisco",Weekly,"2020-04-19 00:00:00",Organic,1.960000000,46960.78,10931.42,8696.76,55.14,27277.46,26871.14,406.32,0.00
"San Francisco",Weekly,"2020-04-12 00:00:00",Organic,2.120000000,54842.87,15236.95,8970.93,33.38,30601.61,30566.14,35.47,0.00
"San Francisco",Weekly,"2020-04-05 00:00:00",Organic,2.050000000,67268.30,13329.09,9048.69,47.89,44842.63,44823.29,19.34,0.00
"San Francisco",Weekly,"2020-03-29 00:00:00",Organic,1.950000000,76484.23,8954.97,7307.93,29.02,60192.31,60184.25,8.06,0.00
Seattle,Weekly,"2020-04-19 00:00:00",Organic,2.020000000,70071.82,776.00,12543.33,26.00,56726.49,6593.62,50072.21,60.66
Seattle,Weekly,"2020-04-12 00:00:00",Organic,2.170000000,75119.96,499.53,9198.87,28.60,65392.96,34633.29,30612.36,147.31
Seattle,Weekly,"2020-04-05 00:00:00",Organic,2.040000000,84141.79,652.51,10169.84,11.70,73307.74,51474.99,21822.64,10.11
Seattle,Weekly,"2020-03-29 00:00:00",Organic,1.950000000,85816.56,808.49,10134.75,28.60,74844.72,30948.14,43736.27,160.31
"South Carolina",Weekly,"2020-04-19 00:00:00",Organic,1.520000000,27123.09,545.40,3155.82,24.95,23396.92,10745.73,12651.19,0.00
"South Carolina",Weekly,"2020-04-12 00:00:00",Organic,1.520000000,28047.38,608.60,3903.47,32.29,23503.02,9389.07,14113.95,0.00
"South Carolina",Weekly,"2020-04-05 00:00:00",Organic,1.520000000,31181.14,750.97,3474.33,32.29,26923.55,13817.73,13105.82,0.00
"South Carolina",Weekly,"2020-03-29 00:00:00",Organic,1.520000000,25881.70,535.44,3938.21,48.03,21360.02,10711.83,10648.19,0.00
"South Central",Weekly,"2020-04-19 00:00:00",Organic,1.280000000,239742.15,37706.28,2616.66,4500.55,194918.66,110744.72,84173.94,0.00
"South Central",Weekly,"2020-04-12 00:00:00",Organic,1.350000000,241695.55,29580.77,2357.02,3173.07,206584.69,125519.76,81064.93,0.00
"South Central",Weekly,"2020-04-05 00:00:00",Organic,1.330000000,241111.74,23994.74,2409.41,6094.08,208613.51,123615.93,84997.58,0.00
"South Central",Weekly,"2020-03-29 00:00:00",Organic,1.350000000,204175.86,23748.31,1595.80,4019.04,174812.71,110704.38,64108.33,0.00
Southeast,Weekly,"2020-04-19 00:00:00",Organic,1.410000000,164132.12,2957.67,10269.19,24.74,150880.52,96661.91,54218.61,0.00
Southeast,Weekly,"2020-04-12 00:00:00",Organic,1.450000000,157704.74,2577.11,12705.03,37.83,142384.77,73665.56,68719.21,0.00
Southeast,Weekly,"2020-04-05 00:00:00",Organic,1.410000000,189176.32,2996.97,11887.17,32.00,174260.18,105033.06,69227.12,0.00
Southeast,Weekly,"2020-03-29 00:00:00",Organic,1.390000000,169203.96,2862.78,11889.37,55.72,154396.09,101492.84,52903.25,0.00
Spokane,Weekly,"2020-04-19 00:00:00",Organic,1.890000000,8047.32,19.20,812.64,0.00,7215.48,1831.06,5382.05,2.37
Spokane,Weekly,"2020-04-12 00:00:00",Organic,1.840000000,8931.39,40.53,789.18,0.00,8101.68,4115.50,3983.81,2.37
Spokane,Weekly,"2020-04-05 00:00:00",Organic,1.890000000,7238.54,125.84,718.79,0.00,6393.91,4149.61,2244.30,0.00
Spokane,Weekly,"2020-03-29 00:00:00",Organic,1.870000000,7867.79,113.04,748.65,0.00,7006.10,3548.41,3457.69,0.00
"St. Louis",Weekly,"2020-04-19 00:00:00",Organic,2.120000000,10150.01,1717.38,2210.45,5.57,6216.61,3522.22,2694.39,0.00
"St. Louis",Weekly,"2020-04-12 00:00:00",Organic,2.100000000,7909.06,1259.74,1547.46,9.75,5092.11,2866.65,2225.46,0.00
"St. Louis",Weekly,"2020-04-05 00:00:00",Organic,2.210000000,8834.54,1906.81,1956.95,15.32,4955.46,2340.00,2615.46,0.00
"St. Louis",Weekly,"2020-03-29 00:00:00",Organic,2.250000000,6879.82,1328.99,1484.78,0.00,4066.05,2129.99,1936.06,0.00
Syracuse,Weekly,"2020-04-19 00:00:00",Organic,1.670000000,5661.65,589.66,157.52,4.15,4910.32,3432.09,1478.23,0.00
Syracuse,Weekly,"2020-04-12 00:00:00",Organic,1.660000000,5955.06,502.54,153.67,0.00,5298.85,3439.15,1859.70,0.00
Syracuse,Weekly,"2020-04-05 00:00:00",Organic,1.620000000,5338.71,228.86,141.21,0.00,4968.64,2575.17,2393.47,0.00
Syracuse,Weekly,"2020-03-29 00:00:00",Organic,1.500000000,4695.35,234.81,105.21,0.00,4355.33,1268.13,3087.20,0.00
Tampa,Weekly,"2020-04-19 00:00:00",Organic,1.190000000,10230.83,272.38,2.59,0.00,9955.86,9955.86,0.00,0.00
